Density_composition_average,n_ws^third_composition_average,ThermalExpansionCoefficient_difference,MiracleRadius_composition_average,IonizationEnergy_composition_average,ShearModulus_composition_average,ShearModulus_max_value,FirstIonizationEnergy_composition_average,NdValence_composition_average,IsNonmetal_composition_average,BCCfermi_composition_average,MendeleevNumber_arithmetic_average,IonicRadii_difference,GSbandgap_difference,BulkModulus_composition_average,Electronegativity_difference,BCCenergy_pa_composition_average,AtomicVolume_composition_average,HeatCapacityMolar_difference,ElectronAffinity_composition_average,HF,LF
0.700170348,0.784893588,-0.786023057,0.968421978,-0.306488208,0.3451187,-0.241825023,-0.309183602,2.329128248,-1.317701517,0.677527062,1.145099914,-1.617469856,-0.362604448,-0.040011169,-1.234337899,0.739589428,-0.970769885,-0.766654187,-0.664781491,0.695528,0.0765
-1.141261872,-0.631690505,-0.821783203,-1.366811436,0.892715422,-0.761902208,-0.946312507,0.895654478,-1.083329019,1.116107613,-0.86713252,0.664577297,0.344009447,4.701427213,-0.920378192,1.081664814,1.095906534,1.432919833,0.235772507,0.084623561,5.380042,5.3295
-1.046855306,0.690111234,-0.63553244,-0.833659684,0.373360337,-0.704030964,-0.756338354,0.377187481,-1.083329019,0.629345787,-0.869777327,-0.365114023,0.865415337,-0.362604448,-0.83837023,-0.087689497,1.158328782,0.966096011,0.149176104,-1.305045051,3.661905,2.7741
-0.521780551,-1.123631527,2.508752952,-2.196717464,2.609657533,-0.536951079,-0.222036048,2.609063431,-0.230214702,1.116107613,-2.223796161,1.007807738,0.046063224,-0.362604448,-0.523165485,0.911370497,1.37885409,1.443849604,-0.1080624,2.307943971,3.65794,1.8435
-1.053927517,1.099117696,-0.507019413,-0.209972729,0.704678931,-0.800171902,-1.027447301,0.707963294,-1.083329019,1.116107613,0.598535212,-0.319349965,2.156515638,2.740428833,-0.923798754,0.707017317,0.200632558,0.639282999,-0.111123245,-1.000128354,6.131455,4.8677
-0.643825436,-0.976821902,0.622032716,-0.363259846,0.722384587,-0.668561491,-0.696971431,0.72501808,-0.79895758,0.845684376,-0.435203736,-0.82275461,0.344009447,-0.362604448,-0.34216077,1.138429587,0.083957617,1.175381217,-0.108827611,-0.202520241,4.955937,3.8445
0.508226602,-0.580178356,-0.821783203,-0.526127407,0.20413965,-0.498681385,-0.499081688,0.208185823,1.476013931,0.304837903,-0.161226417,1.488330354,0.344009447,0.576946568,-0.365392084,0.025840048,0.784918244,-0.165292003,5.715960172,1.163517888,1.166599,0.1883
-0.988856912,-1.256704578,0.617376447,-0.049500279,0.500192793,-0.700608471,-0.340769894,0.498938815,-0.969580443,0.845684376,-1.05724238,-1.005810845,0.492982558,-0.362604448,-0.742223946,1.286017995,0.61345477,1.176881687,-0.149383806,0.267404685,4.419211,2.6518
-0.600853531,-0.844763484,-0.600889797,0.18587383,-0.096270108,-0.671446568,-0.162669126,-0.091260722,-0.990262002,1.337362988,1.262499738,-0.330790979,2.231002194,0.00947581,-0.628503232,0.343722773,0.124634976,-0.968749962,0.425799959,0.78141683,1.31302,0.0
0.285201964,0.455215836,-0.65751003,1.902515344,-1.181496021,-0.502415014,-0.222036048,-1.180569288,0.964145341,-1.317701517,-0.414261954,-0.685462434,1.213019265,-0.362604448,-0.220616817,-0.087689497,0.455409238,-0.964546082,0.178381666,-0.511078405,1.72166,0.9979
-0.739644592,-0.598207608,0.614955187,-0.296196732,0.142392697,-0.362403938,-0.142880151,0.147354413,-0.571460429,0.304837903,-1.024989097,-0.794152074,0.294351743,-0.362604448,-0.416272937,1.104370723,0.420521605,0.637897501,-0.157290988,0.100914975,0.715049,0.0
-0.429838455,-0.666277234,-0.734431595,0.153399855,-0.327623863,-0.324267588,-0.241825023,-0.322782226,-0.595835124,0.536629249,1.174811655,1.122217884,-0.549829223,-0.362604448,-0.380112715,-0.587219494,0.521393294,-0.970815171,-0.443990124,0.461088593,3.467807,2.6027
-0.848931726,-1.169992461,2.506517943,-0.985988756,1.063236684,-0.461345098,0.391422154,1.067339402,-0.784739008,1.116107613,-0.747979612,0.348805292,1.088875005,-0.212998521,-0.572977412,1.717430265,0.581128894,1.040580397,0.310253065,0.833699123,3.562829,0.0
-1.042417491,-0.627684005,0.614955187,-0.058282354,-0.218351589,-0.578746978,-0.222036048,-0.212642208,-1.007496635,0.124555745,-1.359603693,-1.143103021,0.294351743,-0.362604448,-0.705120355,1.104370723,0.603362708,0.459321502,-0.210855773,-0.064216101,6.374017,4.5494
-0.858882335,-0.73528716,0.62035646,-0.486208887,0.33699284,-0.601148751,-0.162669126,0.341572036,-0.590418525,0.485120061,-0.814945608,-0.485244677,0.492982558,-0.115625698,-0.65191162,1.104370723,0.344025969,0.816861681,-0.001953111,0.214832841,3.211149,0.0
-1.114143054,-1.028334051,2.3984925,-0.684204746,0.755121817,-0.769369466,-1.027447301,0.758275892,-1.083329019,0.304837903,-2.264167542,-0.879959684,-0.89743315,-0.362604448,-0.943894553,1.774195038,1.54698087,0.640558647,-0.395016606,1.383177404,8.29937128,6.0951
-0.675117107,-1.16638661,0.606015151,-0.184105528,0.611353516,-0.441930229,0.411211128,0.614896472,-0.469086711,0.629345787,-0.567137139,0.081085549,0.095720927,-0.063392594,-0.57874961,1.138429587,0.676807371,0.961227257,-0.3218114,-0.215577779,2.98029,1.9572
-0.73695611,0.505256209,0.629110245,-0.951088564,1.472817285,-0.670961681,-0.499081688,1.474599977,-0.595835124,1.463794632,0.319037946,1.19658448,2.18134449,3.788315175,-0.672815052,0.025840048,0.193474469,1.327430581,1.873452046,-0.339057808,4.151563,2.4799
0.186712187,0.506727985,-0.697740195,1.392356659,-1.262958242,-0.140719734,-0.142880151,-1.259278999,1.049456773,-1.317701517,-0.684653633,-0.685462434,0.64195567,-0.362604448,0.01407646,-0.144454269,0.572088779,-0.968064366,-0.128978173,-0.207194108,2.173056,1.3542
0.628626019,0.533514302,-0.784905552,1.534626264,-0.69345199,-0.202977992,-0.696971431,-0.693829035,1.646636794,-1.317701517,0.266295743,-0.410878082,-0.425684963,-0.362604448,-0.42311406,-0.439631086,0.922504751,-0.969197233,-0.588104903,-1.304722884,0.597513,0.0
-0.599524085,0.428723873,-0.642609969,1.167558366,-1.151115686,-0.659227419,-0.716760405,-1.144391068,-0.595835124,-0.390536134,-0.240070854,-0.593934317,0.443324855,-0.362604448,-0.779829762,-0.257983814,0.937248601,-0.968866743,-0.225139716,-0.663317094,1.361899,0.7504
-0.899993423,-0.69490996,0.622218967,-0.224343396,0.426143595,-0.740009567,-0.756338354,0.429797081,-1.083329019,0.452341487,-0.233766669,-0.090529671,1.28750582,0.620151728,0.097122253,1.206547314,0.626018427,0.785425943,1.545686575,-0.650004396,6.184788,4.537
-0.914170274,-0.68766704,0.590556337,-0.197518151,0.537565096,-0.382938896,0.450789077,0.541059491,-0.969580443,0.413007198,-0.432780706,0.595931209,0.145378631,-0.362604448,-0.553095398,0.729723226,0.747654554,0.745478618,-0.21200359,-1.649539512,3.790585,2.4798
-0.467635817,-0.929888611,0.602290135,-0.824717936,1.289289688,-0.830974339,-1.092750916,1.288684251,0.054156737,0.845684376,-0.399020995,1.396802237,0.368838299,-0.362604448,-0.866646872,-0.053630633,0.701053084,1.174646103,-0.182798029,0.223781932,1.885176,0.7405
-0.735151569,-1.270441151,2.470944047,-2.15719813,2.271690201,-0.830974339,-1.092750916,2.272035308,-0.230214702,1.116107613,-1.775192221,1.62562253,-0.351198407,-0.362604448,-0.997768397,0.809193907,1.414500272,1.444193758,-0.204989154,2.304282979,5.680056,4.028
1.085058341,-0.61623686,-0.798688108,0.695379302,-0.567008491,1.720338603,2.330741632,-0.562695477,1.987882521,-1.317701517,1.647453788,0.870515562,-0.798117742,-0.063392594,0.997559162,-1.574926533,-0.471201055,-0.969996637,-0.574076031,0.989010605,0.933229,0.23025
0.072933862,-0.643710006,0.621846466,-0.765638526,0.866947008,0.992281008,2.429686503,0.866490288,-0.514586141,0.845684376,0.061955667,0.20693671,0.492982558,-0.362604448,0.512979612,0.332369819,-0.740574726,1.174109739,-0.018277617,0.163578954,0.645939,0.0
-0.607963971,-0.92187561,0.575283775,-0.732106969,1.019450639,-0.813550739,-1.037341788,1.022174414,-0.514586141,1.38653085,0.136270314,1.488330354,1.858569415,0.685281895,-0.843843128,0.377781637,0.59125861,1.174977741,-0.078729303,0.221422626,1.89724,1.0928
-0.557352379,-0.900583922,0.621287713,-0.017405789,0.342729958,-0.621891132,-0.815705276,0.346514855,-0.946830728,0.629345787,0.117060648,-0.708344464,-1.071235114,-0.362604448,-0.806216951,0.96813527,0.265328871,0.961133298,-0.49780998,0.128335804,5.436831,3.8768
-0.762451578,0.861425924,-0.415197786,0.633790729,0.112578434,-0.29653206,0.450789077,0.11671228,-0.839582071,0.073046557,0.144290759,-0.914282728,0.915073041,-0.362604448,-0.579971239,0.627546635,0.026880615,0.409692533,-0.379584847,-2.427287615,1.425616,0.0
0.392332021,-1.16798921,-0.676135106,-1.358029361,-0.345627025,-0.567131245,0.114376514,-0.3437287,1.532888219,0.845684376,-0.403558938,-0.433760111,2.231002194,-0.362604448,-0.461120299,0.400487546,1.240243189,-0.966558224,2.856620925,1.970026278,1.69324,0.8983
-0.857697499,-0.929430725,2.515085478,-1.178555696,1.406430627,-0.470305807,-0.162669126,1.409206161,-0.878581583,0.629345787,-2.047156916,-0.891400698,0.741271078,-0.362604448,-0.439874812,1.899077537,0.750254351,0.962619037,0.030950971,1.765707131,3.019863,2.4535
0.198626841,-0.629973433,-0.70630773,0.005587278,-0.158992401,-0.830974339,-1.092750916,-0.153700904,-0.514586141,0.845684376,1.631734943,0.698900341,-0.996748558,-0.362604448,-0.909973984,-0.916455174,-0.808578482,-0.970747446,-0.78705982,0.894020067,1.824643,1.1825
-0.728614536,-0.822285456,0.615327689,-0.743603503,0.768411187,-0.282877647,0.391422154,0.773189228,-0.719333577,0.845684376,-0.439452528,-0.84563664,0.468153706,-0.362604448,-0.232702802,1.104370723,-0.074122587,1.174191381,-0.204479013,0.246366185,1.556865,0.5654
-0.67830878,-0.327768827,-0.821783203,-0.733475604,0.585578157,-0.793638052,-1.009637224,0.58921029,-0.595835124,1.00021194,-0.172613013,0.513555904,1.858569415,4.701427213,-0.838956612,1.104370723,0.688854296,0.86905388,-0.078729303,-0.02860569,4.980986,3.9906
-0.774044009,-0.858916317,0.577332533,0.401578996,-0.239582169,-0.752982984,-0.98193266,-0.234601494,-0.7041671,0.124555745,-0.8564532,-0.250703877,-0.723631187,-0.362604448,-0.862466185,1.161135496,0.9981255,0.460944418,-0.190450141,0.036013723,2.498392,1.3103
-0.018304473,-0.765622092,-0.795894347,0.6307113,-0.938665187,-0.722699107,-1.009637224,-0.932237157,1.476013931,0.304837903,0.120872605,-0.365114023,-0.922262002,-0.362604448,-0.879759024,0.093957775,0.708690516,-0.97028247,-0.547293638,0.348288201,1.096666,0.407
-0.300485484,0.420874403,-0.779876781,1.215916802,-0.808864231,-0.704445811,-0.972038173,-0.807261377,0.054156737,-0.957137201,-0.578984247,0.069644534,0.716442226,-0.362604448,-0.872347807,-0.269336768,0.711817798,-0.609617833,-0.251922109,-2.276756924,1.228764,0.6807
-0.909394257,-0.913535548,0.594281353,0.900674547,-0.524200048,-0.810172694,-1.06702525,-0.518803663,-0.595835124,0.073046557,-1.331235878,-0.387996053,0.542640262,-0.362604448,-0.975046095,1.286017995,1.052190995,0.412297614,-0.331759146,-0.154585653,3.855044,2.9293
-0.964383883,-0.630402701,0.626130233,-0.364457401,0.149290609,-0.604623099,0.411211128,0.153965005,-0.912706155,0.304837903,-0.719670973,-0.244983369,1.163361561,0.135867024,-0.532785814,1.104370723,0.607746727,0.638044652,0.410240664,0.248636,2.315085,1.1194
-0.90383107,1.62969283,-0.383535156,-0.971618089,0.818570458,-0.830974339,-1.092750916,0.821547742,-1.083329019,0.304837903,1.66706637,1.145099914,2.007542527,2.805558999,1.738680826,-0.55316063,-0.343426008,0.636984286,1.513292634,-1.257862187,6.475715375,3.943314286
-0.701440852,-0.900958556,0.621846466,-0.91413542,0.974882628,0.340027388,1.182981124,0.97765916,-0.617993937,1.042355821,-0.137085863,0.527285121,0.269522891,-0.362604448,-0.251464063,0.332369819,-0.272246941,1.369183411,-0.018277617,0.354039286,1.273163,0.2542
-1.003631855,0.764288729,-0.779876781,-1.239870542,0.606507758,-0.755057222,-0.972038173,0.609826183,-1.083329019,0.845684376,-0.929665882,-0.708344464,-0.971919706,-0.362604448,-0.997768397,-0.269336768,1.033895752,1.179518544,-0.526122795,-1.513643491,3.192386,2.381
-0.481530592,1.3772833,-0.376643878,-0.554868741,1.247517306,-0.653626976,-0.716760405,1.249778321,-0.230214702,1.116107613,0.742539162,1.099335855,2.18134449,0.889055485,-0.677090754,-0.155807224,0.244946019,0.637669243,1.841058105,-1.007816437,3.44694746,2.3417
-0.185703819,-0.904704894,0.62035646,-0.013573611,0.187244323,-0.374227095,-0.439714765,0.159144856,0.281653888,0.845684376,-0.186865614,0.893397591,0.567469114,0.152633206,-0.950450629,0.707017317,-0.396505204,0.102231777,-0.274623375,0.480181537,2.1424175,1.3537
-0.479632171,-0.781075737,0.626130233,-0.534749807,0.756677645,-0.789157698,-0.98193266,0.759940078,-0.400837566,0.629345787,0.366695216,1.488330354,1.163361561,0.135867024,-0.498366414,0.059898911,0.38591779,0.960277067,0.410240664,0.548910559,2.68387,1.4387
-0.678404537,0.252110792,-0.641492464,1.918938963,-1.33816242,-0.573887335,-0.241825023,-1.331243874,-0.595835124,-0.390536134,-0.607686224,-0.593934317,1.659938599,-0.362604448,-0.742692237,-0.133101315,0.953987974,-0.965418936,-0.050416488,-0.699634135,1.506044,1.0625
0.181283616,-0.497758918,-0.726609063,0.206776619,-0.514628923,-0.550952187,-0.499081688,-0.509319892,0.622899614,0.304837903,0.551835345,1.053571796,0.468153706,-0.362604448,-0.504352396,-0.814278583,0.520359386,-0.970760135,-0.362367594,0.629525602,1.969118,1.0205
-1.049299696,-0.705524585,0.622218967,-1.13448565,1.190672834,-0.830974339,-1.092750916,1.193074715,-1.083329019,1.38653085,0.342944639,1.396802237,1.386821228,0.685281895,-0.054263508,-0.099042451,0.344918196,1.174361275,1.545686575,0.214100642,9.17668757,7.2758
-0.615175227,-0.307163967,0.614955187,-0.310567399,0.257013518,-0.009576026,-0.222036048,0.262928603,-0.742083292,0.304837903,-0.785501994,0.321346857,0.294351743,-0.362604448,-0.057113976,0.468605273,-0.642300058,0.637853979,-0.236362814,-0.224730259,0.146871,0.0
-1.111077787,-1.116934947,2.487706616,-1.10670236,1.308024459,-0.708511318,-0.578237585,1.310174772,-1.083329019,0.629345787,-2.2772707,-1.223190124,0.741271078,-0.362604448,-0.83837023,1.899077537,1.423647277,0.962800114,0.118950261,1.772736236,9.675288,7.4651
-0.819752666,-1.028334051,2.515085478,-2.308090135,2.383150745,-0.392272967,-0.162669126,2.384397136,-0.827394724,1.116107613,-2.002468728,0.630254253,0.294351743,-0.362604448,-0.313656091,0.979488224,0.558603112,1.443663551,0.030950971,2.381163809,2.41689,1.6357
0.757445291,0.541756246,-0.668685075,1.655339869,-1.065197822,-0.375471638,0.114376514,-1.069278973,0.895896196,-1.317701517,-0.249656753,-0.685462434,0.890244189,-0.362604448,-0.04343173,-0.030924724,0.340719137,-0.966243331,0.031716182,-0.077324079,1.19386,0.8102
-0.505023724,-1.172568068,2.477090322,-0.753183948,1.42821223,-0.789157698,-0.98193266,1.430154274,-0.400837566,0.629345787,-1.824435653,-0.044765612,-0.301540704,-0.362604448,-0.834949668,1.9331364,1.360354043,0.964632964,0.170729553,1.933029107,4.327808,3.67
-0.320922543,0.603570824,-0.385397664,1.005785713,-0.800512456,-0.739873799,-0.972038173,-0.794667194,0.281653888,-0.668685749,-0.513992528,0.029600983,1.262676968,3.541336425,-0.997768397,0.684311408,0.516014393,-0.324981198,-0.034347053,-1.972487815,0.669593,0.0361
0.03396555,-1.143132554,0.547159909,-0.48712131,1.166096759,-0.811239445,-1.019531711,1.168537703,0.379152667,1.00021194,-0.567074613,1.511212383,0.567469114,0.152633206,-0.855326442,-0.053630633,1.097928402,0.868365092,-0.27500598,0.184275761,2.404716,1.4363
0.415205651,-1.395100551,-0.684702641,-2.339705603,0.069487534,-0.741367251,-0.855283225,0.073295204,2.329128248,1.278361555,0.272902014,2.106145146,1.237848117,-0.362604448,-0.786377694,-0.961866992,1.230697439,-0.967559433,2.899982894,2.377356378,1.357346,0.4677
-0.906564955,-0.822285456,2.490314126,-1.217972383,1.099279471,-0.370137883,0.450789077,1.101932664,-0.839582071,0.536629249,-1.776756731,-0.142014237,0.145378631,-0.362604448,-0.650825728,1.717430265,0.748884214,0.868540937,0.034777027,1.199604808,3.047155,1.2554
-0.85787158,-0.828466914,0.622032716,-0.99748529,1.251820145,-0.756301765,-0.696971431,1.25382219,-0.912706155,1.602869439,0.151982706,0.893397591,1.386821228,0.685281895,-0.566777644,-0.235277905,0.075314181,1.281984065,-0.078729303,0.392659423,1.293167,1.1101
-0.91176337,-1.063656668,2.508752952,-2.133589176,2.189748729,-0.371204634,0.529944974,2.192584703,-0.790832682,1.00021194,-2.28455911,-0.731226493,0.269522891,-0.362604448,-0.555538656,1.717430265,1.002113392,1.328756891,0.034777027,2.201879804,1.923316,0.5142
-0.410783065,-0.64714415,-0.678183864,0.795973972,-0.804158929,0.254578204,1.182981124,-0.798276462,-0.65677186,0.304837903,0.542519359,-0.937164757,1.361992376,-0.362604448,-0.234555606,0.30966391,-0.147291641,-0.968539507,0.09293308,0.474519203,2.29009164,1.1852
-0.090614911,0.180484375,-0.794031839,2.094124239,-1.671484838,-0.709009135,-0.995784942,-1.664183457,0.054156737,-1.317701517,-1.018668229,-1.120220992,0.542640262,-0.362604448,-0.888310428,-0.416925177,0.638839492,-0.965888331,-0.168769156,-1.326200703,0.345501,0.0528
-0.556169299,-0.746734304,0.621846466,-0.784799416,0.858600635,0.25488934,1.182981124,0.86135936,-0.514586141,0.845684376,-0.045083904,0.161172652,0.269522891,-0.362604448,-0.256646732,0.457252318,-0.418428294,1.174039328,-0.018277617,0.051308534,1.515732,0.85865
-0.569280562,-0.595632001,0.606015151,-0.536392169,0.484866028,0.012825746,0.450789077,0.488771996,-0.449586955,0.536629249,-0.516956157,-0.691182942,0.145378631,-0.362604448,-0.237915086,1.104370723,0.089882225,0.867579435,-0.210855773,0.133733153,0.793935,0.196
-0.978257961,-0.719261158,-0.821783203,-0.258832998,-0.060326927,-0.81155947,-1.06702525,-0.055842678,-0.400837566,0.629345787,-1.434087986,0.613092731,-0.276711852,4.701427213,-0.970061849,1.286017995,1.2657944,0.321747893,5.188474573,0.456126379,4.979514,3.5348
-0.73417213,-0.860551624,0.615327689,-0.483015405,0.453957823,-0.389872778,-0.162669126,0.458687474,-0.620209818,0.536629249,-0.450741366,-0.296467935,0.468153706,-0.063392594,-0.305104687,1.104370723,0.049699416,0.867940687,-0.210855773,0.257317781,1.166754,0.3071
-0.635620493,-0.502910133,0.606015151,-0.3321234,0.173205399,-0.073047714,0.450789077,0.177751329,-0.528804713,0.304837903,-0.714126037,-0.691182942,0.145378631,-0.362604448,-0.309380389,1.104370723,0.215894475,0.637760761,-0.210855773,0.050942435,1.504277,0.1841
-0.413942258,-0.671183153,2.506517943,-2.073369238,2.140457667,0.102432835,0.391422154,2.14490972,-0.28708899,0.845684376,-1.738006916,1.042130782,0.021234372,-0.362604448,0.028400062,0.695664362,0.546137948,1.175058105,0.041153787,2.139538341,4.360891,2.2721
0.289338018,0.929127605,-0.804275631,0.57083352,-0.598287131,-0.022021455,-0.142880151,-0.596797869,1.191642492,-1.317701517,0.129152007,0.801869473,-1.294694781,-0.362604448,0.182325331,-0.700749039,0.412589909,-0.971423779,-0.732347218,-1.573683759,0.167272,0.0
0.558886703,1.636561116,-0.383162655,-0.597980743,1.256552458,1.172739728,2.09327394,1.240489659,-0.628334717,0.845684376,0.907243171,0.424315989,1.088875005,-0.362604448,0.769521726,-0.916455174,-1.712011624,1.174286547,-0.168003945,-1.179761025,1.198453667,0.654233333
-0.069652639,1.403039375,-0.615976109,-0.109378059,-0.0493713,-0.233593748,-0.142880151,-0.044481472,0.054156737,0.845684376,1.622250515,0.904838606,-0.276711852,-0.362604448,-0.074216784,-1.359220398,-0.247838916,-0.970760497,-0.708498135,-0.126859741,1.665207,0.9645
-0.56101431,-1.275592366,2.50577294,-2.106900795,2.447936427,-0.718965478,-0.855283225,2.447531084,-0.230214702,1.116107613,-1.76760291,2.003176014,-0.922262002,-0.362604448,-0.865221638,0.536723,1.24544412,1.444601051,-0.049396207,2.600823326,5.211019,4.0229
-1.089435021,-0.990558475,2.521976756,-1.987145235,1.962509753,-0.810439381,-1.027447301,1.963465984,-1.083329019,0.845684376,-1.793052678,-0.319349965,1.064046153,-0.07499995,-0.067660708,1.774195038,1.248724371,1.175772812,1.791319376,1.992366465,9.793979,8.0695
-1.093170554,-0.855253231,2.3984925,-1.649913579,1.833019423,-0.80633239,-1.027447301,1.834281875,-1.083329019,1.278361555,-1.580995449,-0.067647642,1.213019265,-0.140130117,-0.938592682,1.774195038,1.196712528,0.961855112,0.166903497,1.841972915,2.451724,1.0381
0.996697194,1.430512521,-0.818244439,0.13013306,-0.739770308,1.172739728,2.09327394,-0.751919775,-0.628334717,-1.317701517,2.04233194,0.287023813,-0.822946594,0.135867024,1.909708903,-1.166220172,-2.018792034,-0.971474886,-0.241209152,0.192866889,0.391421,0.1625
-0.835839977,-0.684391396,0.590556337,-0.768217877,0.882355697,-0.370876403,0.450789077,0.885258061,-0.820832306,1.178512975,-0.037761951,-0.313629457,1.386821228,0.685281895,-0.638609436,1.104370723,0.075696819,1.009466837,-0.078729303,0.096141604,1.4197375,0.365233333
-0.943528189,-0.628599776,0.622218967,-0.73019088,0.68831842,-0.614423875,-0.518870662,0.693559936,-1.015079873,0.629345787,0.038606033,-0.250703877,1.237848117,0.620151728,0.2917833,0.672958453,0.096823393,0.959651423,1.545686575,-0.032454962,6.155594,4.1741
-0.577092636,-0.711019214,0.609926417,-0.379546602,0.59282943,-0.05437957,0.450789077,0.580411202,-0.673834147,0.629345787,-0.326709762,-0.685462434,0.145378631,-0.362604448,-0.447057991,0.831899816,-0.346794763,0.960099194,-0.397057169,-0.164543551,0.351885,0.0367
-0.129117811,-1.135479321,-0.63553244,-0.850904485,-0.002275067,-0.689096449,-0.716760405,0.001987592,1.646636794,0.629345787,-1.223994079,-0.250703877,0.840586486,-0.362604448,-0.829134714,0.775135044,1.614222506,-0.965462461,5.547613704,1.580988121,3.847547,2.901
-1.207854505,0.238864811,0.18397092,-2.241027021,1.760252016,-0.830974339,-1.092750916,1.761610293,-1.083329019,1.927377323,-0.331031646,1.762914706,2.156515638,4.701427213,-0.982090823,-0.269336768,0.68911214,1.981502403,-0.078729303,-0.103551426,6.87127736,5.044166667
-0.635298191,-0.632720748,0.629110245,-0.82216315,1.196393746,-0.689096449,-0.716760405,1.198772937,-0.400837566,1.278361555,-0.15760411,1.213746002,1.41165008,2.536655242,-0.741226282,0.298310955,0.698863895,0.9595855,1.873452046,0.193647901,4.179969,2.6795
-1.024624376,-0.870363461,0.612347677,-0.780009193,1.053241294,-0.650515619,-0.518870662,1.057550934,-1.026454731,1.38653085,-0.109898381,0.000998446,1.386821228,0.685281895,-0.803936577,0.672958453,0.235465796,1.174872849,-0.078729303,0.192378757,6.514115,4.4951
0.142226109,-1.873133292,-0.821783203,-3.270924835,0.366164629,-0.830974339,-1.092750916,0.36977319,2.329128248,1.927377323,-0.09854691,2.449375587,-1.66712756,-0.362604448,-0.866076778,-1.688456078,1.540287828,-0.967310731,-0.78705982,2.920061824,1.714416,1.0496
-0.847944442,-0.75413092,0.614955187,-0.54713069,0.573359131,-0.313435961,-0.222036048,0.578047476,-0.873331649,0.679270077,-0.879170956,-1.143103021,0.294351743,-0.362604448,-0.404432532,1.104370723,-0.072550932,1.009329417,-0.210855773,0.0247241,0.108905,0.0
-0.308230348,-0.793438652,0.622591469,-0.198476195,0.563122825,0.099445932,2.09327394,0.561254331,-0.673834147,0.629345787,-0.594198112,-0.58821381,0.319180595,-0.362604448,-0.159730822,1.138429587,0.125323107,0.960913616,-0.135610004,-0.40616902,3.840732,3.1885
-0.396884289,-1.180810012,0.589066331,-0.465770605,-0.229231586,-0.739873799,-0.972038173,-0.224541664,0.281653888,0.629345787,-0.752105908,0.22981874,0.666784522,0.32222958,-0.945091749,1.138429587,1.251042766,-0.323499662,2.738013186,-0.245378254,4.501868,3.4797
-1.013516897,-0.83111611,0.626130233,-0.244872921,0.351995474,-0.68536282,-0.578237585,0.355825233,-1.083329019,0.536629249,-0.201073884,-0.004722061,1.436478932,0.135867024,-0.560180847,1.286017995,0.59772052,0.869257011,0.438553479,0.251219614,5.967416,4.5036
-0.74286561,-0.962398501,2.490314126,-1.109576494,1.456606105,-0.248528263,0.450789077,1.458307115,-0.742083292,0.629345787,-1.928807167,-0.731226493,0.666784522,-0.362604448,-0.57874961,1.899077537,0.772415603,0.963144519,-0.151424369,1.614962127,4.070679,3.4282
-0.853810812,-1.203475357,-0.799433111,1.51450733,-1.088583873,-0.806705753,-1.06702525,-1.082256511,-1.083329019,0.304837903,-0.396777896,-1.01725186,1.361992376,-0.362604448,-0.905413236,0.30966391,0.997692568,-0.965777298,0.09293308,0.417261289,2.549397,1.6663
1.32241142,-0.866929318,-0.813029417,0.786393527,-0.40567229,-0.078025885,-0.499081688,-0.400307001,2.329128248,-1.317701517,1.065549416,0.91627962,-0.922262002,-0.063392594,0.655503009,-0.995925855,0.548957277,-0.969797717,-0.738596443,1.302489142,0.070707,0.0
-0.500229421,-0.678051439,0.606015151,-0.84097566,1.016916524,-0.315054738,0.411211128,1.017640663,0.033475177,0.747348654,-0.301412194,1.167981943,0.368838299,-0.362604448,-0.369628916,0.048545957,0.305423082,1.076726683,-0.182798029,0.411150761,3.624261,2.3472
0.5192086,0.681869291,-0.793100586,1.074764915,-0.473107743,-0.501668288,-0.716760405,-0.4727723,1.646636794,-1.317701517,-0.09197051,-0.433760111,0.021234372,-0.362604448,-0.559936521,-0.292042677,0.851684027,-0.969784203,-0.512859134,-1.445304975,0.558162,0.1349
-0.687438665,-0.399885835,0.629110245,-0.63390741,0.723519045,-0.675562045,-0.499081688,0.726703767,-0.65677186,1.116107613,-0.153022616,-0.176337281,1.41165008,2.536655242,-0.629416677,1.161135496,0.510207805,0.637932374,1.873452046,0.40312986,3.984817,2.2684
-0.717222904,-1.234382647,-0.821783203,-1.359626102,1.475665007,-0.706520049,-0.696971431,1.474872525,0.054156737,0.845684376,-1.754116327,0.613092731,1.312334672,-0.03179479,-0.865506684,1.899077537,1.357515805,0.641917483,5.648366514,2.15049691,4.575765,3.83
0.128013125,-1.197293899,-0.73797036,-1.092331693,0.15573879,-0.491960854,-0.340769894,0.148280977,1.919633376,1.278361555,-0.316217244,1.145099914,1.957884823,0.061708914,-0.346493482,-0.144454269,0.164987344,-0.969245433,5.728713692,1.920230279,1.907244,1.0469
0.372482097,-0.674617296,-0.666263816,-0.799170083,-0.572761816,-0.233593748,-0.142880151,-0.567296495,1.76038537,0.304837903,-0.429489423,-0.365114023,1.982713675,-0.362604448,-0.129230815,0.434546409,1.088386508,-0.96693122,3.037720913,1.446366125,3.444889,1.8996
-0.016849591,-0.950597536,-0.702396464,0.760700516,-0.541643767,-0.585742818,-0.499081688,-0.5218096,-0.959239664,0.59984507,0.518782545,-0.891400698,1.138532709,-0.362604448,-0.540579253,0.230193229,-0.058519258,-0.968660976,-0.102195781,0.156918167,1.506643,0.7752
